seguidor_id,seguido_id,desde
user_9578,user_5546,2023-01-10
user_9578,user_6247,2022-03-12
user_9578,user_6886,2022-11-01
user_1000,user_5252,2022-06-24
user_1000,user_3934,2023-03-24
user_9051,user_5718,2022-04-29
user_9051,user_9808,2023-07-12
user_9051,user_9301,2023-06-01
user_7028,user_5802,2023-09-03
user_7028,user_5249,2022-05-30
user_9472,user_3344,2023-11-01
user_9472,user_4006,2023-02-25
user_9472,user_6645,2022-12-11
user_9472,user_3093,2022-08-11
user_6311,user_8418,2023-08-31
user_6311,user_2755,2023-02-25
user_6311,user_5607,2022-03-29
user_6311,user_3697,2022-10-27
user_6311,user_6700,2022-08-22
user_7700,user_3535,2023-11-07
user_7700,user_8548,2022-09-28
user_7700,user_7767,2023-08-29
user_8727,user_1318,2022-10-24
user_8727,user_1408,2023-02-27
user_3749,user_5421,2022-06-08
user_3037,user_6484,2023-08-01
user_3037,user_5597,2023-05-23
user_3037,user_2245,2022-05-06
user_3037,user_2468,2023-12-02
user_3037,user_3514,2022-01-31
user_8009,user_6833,2022-12-18
user_5005,user_9834,2022-07-21
user_5005,user_6035,2023-02-10
user_5005,user_1708,2022-04-28
user_5005,user_9420,2023-01-15
user_5005,user_8923,2023-09-24
user_1310,user_3985,2023-10-02
user_1310,user_3018,2023-02-12
user_1310,user_1517,2023-03-19
user_1310,user_9631,2022-05-30
user_1310,user_4110,2023-06-09
user_8197,user_8144,2023-11-14
user_9252,user_8349,2023-07-24
user_9252,user_4823,2022-05-14
user_6366,user_1128,2022-05-14
user_4183,user_6139,2022-08-22
user_4183,user_7908,2023-09-07
user_3466,user_8615,2022-01-17
user_3466,user_3215,2022-04-23
user_3466,user_4012,2022-04-10
user_3466,user_3650,2022-03-29
user_3466,user_3690,2022-05-22
user_8204,user_2259,2023-12-19
user_8204,user_6300,2022-06-12
user_8204,user_9195,2022-08-19
user_8348,user_4404,2022-03-05
user_8348,user_9560,2023-01-29
user_8348,user_4270,2023-06-27
user_8348,user_2134,2023-09-25
user_7774,user_5151,2023-08-24
user_7774,user_8448,2022-02-03
user_7774,user_6950,2022-05-03
user_7133,user_4883,2023-02-10
user_7133,user_8138,2023-12-04
user_6476,user_5740,2022-06-03
user_6476,user_1778,2023-04-21
user_6476,user_8406,2022-06-03
user_6476,user_7874,2023-02-20
user_8787,user_5601,2023-11-07
user_8787,user_5658,2023-02-18
user_3462,user_2160,2022-07-09
user_3462,user_5549,2022-10-21
user_7104,user_8122,2022-11-03
user_7104,user_4118,2023-10-21
user_7104,user_1796,2023-03-25
user_3457,user_8812,2023-01-01
user_3457,user_5342,2023-06-12
user_6464,user_9855,2023-12-04
user_6464,user_1665,2022-04-20
user_6464,user_5472,2022-04-18
user_6464,user_1605,2023-04-27
user_6464,user_2497,2023-11-28
user_6987,user_5765,2023-11-04
user_6987,user_2382,2022-05-02
user_8042,user_2391,2023-10-18
user_8042,user_4715,2022-04-30
user_8042,user_9237,2022-05-27
user_1603,user_9784,2023-03-20
user_1603,user_7022,2022-06-28
user_1603,user_3874,2023-09-17
user_1603,user_6392,2022-08-28
user_1603,user_7231,2023-07-15
user_7904,user_1906,2023-10-07
user_7904,user_2294,2022-06-13
user_7904,user_1871,2022-01-01
user_7904,user_9786,2022-04-26
user_4523,user_9113,2022-06-07
user_4523,user_9158,2023-04-03
user_4523,user_1130,2023-08-18
user_7582,user_8430,2022-02-01
user_7582,user_2428,2022-07-02
user_7582,user_6867,2023-11-04
user_7582,user_1615,2022-11-10
user_7582,user_5533,2023-12-27
user_6020,user_7054,2022-11-08
user_6020,user_9758,2022-01-19
user_2523,user_7853,2023-06-04
user_2523,user_4473,2023-04-13
user_2523,user_1911,2022-03-03
user_2523,user_2826,2023-01-28
user_9374,user_8970,2023-10-13
user_9374,user_6148,2023-06-12
user_9374,user_8993,2023-02-15
user_5598,user_3411,2023-11-04
user_5598,user_6960,2023-04-03
user_5598,user_9419,2022-03-19
user_7743,user_3282,2023-11-15
user_7743,user_8750,2022-04-21
user_7743,user_6723,2022-11-25
user_7743,user_1393,2022-02-01
user_7743,user_3895,2023-05-01
user_1259,user_4499,2022-10-01
user_7142,user_9336,2022-01-16
user_7142,user_3340,2023-02-05
user_7142,user_5867,2023-05-22
user_2110,user_8573,2022-03-16
user_2110,user_3917,2022-08-06
user_2110,user_5503,2022-01-10
user_2110,user_8905,2023-11-14
user_8390,user_4327,2022-06-27
user_8390,user_8185,2022-02-23
user_8390,user_2588,2023-10-31
user_8390,user_1415,2023-03-09
user_8390,user_1825,2023-10-07
user_1043,user_4726,2023-12-11
user_1043,user_6622,2023-05-31
user_1043,user_4343,2023-03-27
user_5300,user_2567,2022-11-14
user_5300,user_3185,2023-05-14
user_5300,user_7698,2023-11-16
user_5300,user_8371,2022-04-06
user_5300,user_9070,2023-08-11
user_7776,user_5008,2023-06-12
user_7776,user_6833,2023-01-22
user_7776,user_2672,2023-04-12
user_9281,user_6416,2023-09-20
user_9757,user_1420,2022-09-17
user_9757,user_8055,2022-07-04
user_9757,user_8760,2023-12-19
user_2948,user_5397,2023-07-08
user_2948,user_9179,2023-08-22
user_6371,user_6146,2022-04-06
user_6371,user_6828,2023-12-16
user_1948,user_1076,2023-06-24
user_7310,user_3646,2023-03-31
user_7310,user_7569,2022-10-13
user_7310,user_1152,2022-04-08
user_3835,user_2553,2022-06-18
user_3835,user_8060,2022-03-03
user_3835,user_1075,2022-11-25
user_3835,user_3743,2022-09-25
user_3840,user_9055,2023-10-23
user_6445,user_6510,2022-10-25
user_6445,user_7142,2022-06-16
user_6445,user_5586,2022-07-02
user_6445,user_7854,2023-03-12
user_4207,user_4621,2023-02-11
user_4207,user_5640,2023-09-26
user_4661,user_9818,2023-01-02
user_4661,user_8867,2023-04-11
user_1777,user_3813,2023-11-28
user_6907,user_9157,2022-10-11
user_8080,user_2077,2023-12-01
user_4010,user_9340,2022-12-17
user_4010,user_5478,2022-08-23
user_4010,user_8071,2022-03-07
user_4010,user_4706,2023-06-03
user_4010,user_6328,2023-07-28
user_7831,user_7619,2022-12-31
user_2687,user_1445,2023-12-24
user_2687,user_6510,2023-06-19
user_2687,user_2401,2023-07-20
user_2687,user_8666,2022-04-20
user_3169,user_2410,2023-06-28
user_3169,user_7066,2023-10-01
user_3169,user_9307,2023-10-30
user_3169,user_3570,2022-01-15
user_9179,user_7987,2022-02-19
user_9179,user_6597,2022-02-07
user_9179,user_4880,2023-12-22
user_4171,user_9267,2022-06-01
user_4171,user_5767,2022-02-16
user_4171,user_7081,2022-03-22
user_4171,user_5377,2023-11-23
user_2414,user_5660,2023-02-09
user_2414,user_5115,2023-08-21
user_2414,user_8910,2022-10-13
user_6762,user_2478,2022-10-11
user_6762,user_4963,2022-08-06
user_6762,user_3682,2023-09-06
user_8468,user_1894,2022-07-07
user_8468,user_4508,2022-02-25
user_8468,user_3947,2023-06-17
user_8468,user_3131,2022-10-14
user_8468,user_2841,2022-12-04
user_3587,user_8910,2022-04-06
user_3587,user_4983,2023-11-11
user_3587,user_7729,2022-08-20
user_3587,user_9874,2022-06-07
user_3587,user_7307,2023-08-11
user_9082,user_3249,2022-01-16
user_9082,user_8460,2022-11-29
user_4135,user_4551,2023-08-03
user_4135,user_6264,2023-07-10
user_4135,user_6161,2023-06-16
user_4135,user_9575,2022-06-04
user_6426,user_6297,2022-09-23
user_6426,user_9339,2022-09-08
user_6426,user_5492,2022-11-04
user_6426,user_7547,2022-05-28
user_6426,user_8090,2022-02-23
user_1469,user_7925,2022-02-10
user_1469,user_5659,2022-08-27
user_1469,user_6405,2023-06-16
user_1469,user_2330,2023-11-10
user_1469,user_8311,2023-09-29
user_5295,user_6515,2023-07-28
user_5295,user_6147,2022-02-12
user_5295,user_3852,2022-07-23
user_5295,user_5780,2023-02-11
user_5213,user_9543,2023-04-23
user_5213,user_3326,2022-08-25
user_5213,user_5079,2022-12-18
user_7372,user_6188,2023-09-19
user_7372,user_5371,2022-12-21
user_7372,user_2991,2023-04-16
user_7372,user_7719,2023-01-23
user_7372,user_1743,2022-06-10
user_8254,user_5470,2023-09-12
user_8254,user_6914,2023-03-21
user_8254,user_5786,2023-08-02
user_8254,user_1447,2023-08-21
user_1859,user_3894,2023-03-06
user_1859,user_3719,2022-08-26
user_1859,user_5864,2023-02-19
user_1859,user_1846,2023-03-28
user_1859,user_3483,2022-08-26
user_7261,user_6452,2022-10-08
user_7261,user_8412,2023-08-20
user_6394,user_9438,2022-10-19
user_6394,user_7548,2023-05-18
user_5028,user_1160,2022-07-06
user_5028,user_6252,2022-03-21
user_1782,user_5606,2022-09-27
user_1782,user_6775,2023-04-25
user_1782,user_3505,2022-09-06
user_1782,user_5738,2022-09-10
user_1782,user_4773,2023-06-17
user_6872,user_9504,2023-01-21
user_6872,user_6463,2022-10-22
user_8769,user_7697,2022-07-06
user_6435,user_9113,2023-10-20
user_6435,user_9570,2023-03-09
user_4040,user_9052,2022-10-28
user_9790,user_4049,2022-02-03
user_9633,user_4991,2022-01-06
user_9633,user_2712,2023-10-03
user_9633,user_5556,2022-07-11
user_9633,user_1109,2023-04-27
user_9355,user_9172,2022-08-02
user_9355,user_7422,2023-09-30
user_9768,user_7275,2022-03-08
user_9768,user_2001,2023-11-29
user_9768,user_6297,2023-06-27
user_9768,user_3328,2022-06-19
user_9231,user_5165,2023-09-19
user_3599,user_1118,2022-06-12
user_3599,user_9855,2022-12-02
user_3599,user_3467,2022-09-19
user_3599,user_4014,2023-02-18
user_3599,user_4625,2023-06-01
user_5529,user_9447,2022-12-07
user_5529,user_6908,2022-03-18
user_5529,user_1953,2023-07-08
user_5529,user_6194,2023-05-26
user_5529,user_4532,2022-02-13
user_8021,user_3632,2022-01-14
user_8021,user_1767,2022-08-05
user_8021,user_8582,2022-07-29
user_8021,user_8593,2022-12-23
user_8021,user_5009,2023-09-24
user_6214,user_9655,2023-05-04
user_6214,user_2898,2022-01-28
user_6214,user_7641,2023-04-27
user_7992,user_8606,2022-02-13
user_7992,user_4912,2022-04-23
user_7488,user_1108,2022-11-06
user_7488,user_2642,2023-03-06
user_7488,user_8260,2023-04-24
user_7488,user_7034,2022-02-24
user_2406,user_6640,2023-11-25
user_2406,user_4012,2022-09-17
user_2406,user_9424,2023-06-23
user_9590,user_9053,2022-05-15
user_9590,user_2124,2022-01-23
user_9590,user_9873,2023-08-14
user_9590,user_4950,2023-07-10
user_3742,user_5310,2022-06-28
user_1799,user_6484,2023-04-14
user_5162,user_7694,2023-09-17
user_5162,user_7323,2023-06-03
user_5162,user_3619,2022-07-07
user_4220,user_8204,2022-06-03
user_4220,user_8692,2023-11-15
user_8186,user_9593,2022-12-01
user_8186,user_2268,2022-06-30
user_9634,user_2809,2023-03-02
user_9634,user_8974,2022-06-13
user_2709,user_7508,2023-01-24
user_5465,user_6145,2022-09-12
user_5465,user_9201,2023-04-08
user_5465,user_6012,2023-04-29
user_5014,user_3109,2022-07-02
user_5014,user_6797,2023-01-29
user_5014,user_6210,2023-06-20
user_5014,user_4570,2023-01-06
user_3515,user_8392,2022-05-25
user_3515,user_1530,2023-05-14
user_3515,user_3215,2023-11-25
user_3515,user_3584,2022-11-15
user_4563,user_8684,2022-08-16
user_4563,user_4273,2022-04-11
user_4563,user_4203,2022-08-13
user_9144,user_8500,2022-03-25
user_9144,user_4919,2023-06-11
user_9995,user_2504,2022-07-19
user_9995,user_3278,2023-02-18
user_9995,user_6202,2023-09-26
user_9995,user_2988,2023-09-23
user_4564,user_6155,2023-07-08
user_4564,user_5911,2023-03-11
user_4564,user_1549,2022-07-20
user_4564,user_9604,2022-08-17
user_5727,user_1922,2022-03-10
user_5727,user_8627,2022-08-03
user_5727,user_4996,2022-09-11
user_5727,user_7258,2023-07-20
user_5727,user_4544,2022-10-17
user_2122,user_5902,2023-04-09
user_2122,user_8260,2023-09-30
user_2122,user_8332,2022-08-18
user_2122,user_6142,2023-02-14
user_3706,user_5967,2023-01-17
user_6012,user_2300,2022-09-10
user_2668,user_9813,2023-07-23
user_2668,user_6909,2023-07-25
user_3047,user_8713,2022-08-03
user_3047,user_2083,2022-05-23
user_3047,user_8146,2022-04-14
user_3047,user_9133,2023-02-12
user_2798,user_2987,2023-04-11
user_2798,user_9984,2022-02-05
user_2798,user_4267,2022-02-26
user_2798,user_6405,2023-11-09
user_2798,user_1141,2022-09-11
user_2175,user_8096,2022-06-11
user_2175,user_5886,2023-10-16
user_6984,user_4737,2022-12-25
user_6062,user_5243,2023-04-28
user_6062,user_2917,2023-04-11
user_6062,user_1826,2023-08-18
user_1289,user_1376,2023-08-29
user_1289,user_7326,2023-10-11
user_1289,user_7889,2023-05-29
user_1289,user_8890,2023-07-29
user_5938,user_7676,2022-11-07
user_5938,user_6321,2022-10-13
user_4168,user_5556,2023-06-09
user_4168,user_2322,2023-07-23
user_4168,user_5888,2022-12-21
user_4168,user_5122,2023-11-21
user_4168,user_8793,2022-07-09
user_4496,user_3523,2022-01-21
user_4496,user_4241,2023-03-02
user_8618,user_5832,2022-08-08
user_8618,user_9757,2022-12-27
user_8618,user_5184,2023-05-13
user_8618,user_7172,2022-10-07
user_8618,user_3596,2023-04-28
user_5169,user_3073,2023-10-07
user_5169,user_4917,2023-09-07
user_5765,user_5394,2022-08-13
user_5765,user_4823,2023-04-13
user_5765,user_9824,2022-10-28
user_6232,user_7606,2023-08-10
user_6232,user_6155,2023-03-26
user_6232,user_8342,2023-07-14
user_6232,user_7180,2023-04-12
user_9490,user_5620,2022-06-08
user_4128,user_1245,2022-05-05
user_4128,user_6451,2023-10-14
user_4128,user_5541,2023-05-15
user_4128,user_1589,2022-01-14
user_4128,user_5683,2022-01-25
user_6700,user_7408,2022-06-09
user_1644,user_9340,2022-06-01
user_1644,user_7480,2023-08-21
user_1644,user_5401,2023-02-14
user_1644,user_5213,2023-05-08
user_1644,user_8225,2022-02-19
user_3917,user_5314,2023-11-22
user_3917,user_1066,2023-12-25
user_3917,user_6274,2022-12-10
user_3917,user_8904,2023-03-29
user_3917,user_4965,2023-08-25
user_2603,user_1798,2023-11-24
user_2603,user_8128,2022-06-25
user_2603,user_1190,2023-02-16
user_2603,user_6881,2023-12-01
user_8975,user_7941,2022-07-28
user_8975,user_6042,2022-01-18
user_8975,user_6699,2022-10-02
user_9637,user_8586,2023-12-12
user_9637,user_8582,2023-10-29
user_9637,user_3612,2022-05-12
user_9637,user_8106,2023-10-02
user_9637,user_1846,2023-10-01
user_9012,user_5677,2023-02-16
user_9012,user_4627,2022-12-21
user_9012,user_5632,2023-11-18
user_9012,user_9955,2023-11-03
user_1119,user_4950,2022-08-05
user_1772,user_7560,2023-11-09
user_1772,user_3818,2023-09-20
user_1772,user_4685,2023-07-26
user_1772,user_5784,2023-08-18
user_1772,user_9076,2023-05-14
user_5391,user_2079,2022-08-11
user_5391,user_3085,2022-08-04
user_5391,user_7910,2022-01-27
user_1180,user_5092,2022-08-24
user_1180,user_7407,2022-02-08
user_1180,user_3052,2023-01-11
user_6976,user_6256,2023-11-24
user_6976,user_6629,2023-05-08
user_4887,user_2353,2022-08-11
user_5332,user_7190,2023-02-20
user_5332,user_6377,2023-08-25
user_5332,user_6255,2023-06-04
user_7395,user_1674,2023-10-19
user_7395,user_8905,2022-09-29
user_7395,user_8242,2022-12-22
user_7395,user_9603,2022-07-16
user_2449,user_3101,2023-03-03
user_7186,user_5705,2023-11-18
user_7186,user_4333,2023-07-06
user_7186,user_3378,2023-06-25
user_7186,user_5219,2022-09-15
user_6015,user_7044,2022-04-06
user_6015,user_4347,2022-08-03
user_8375,user_9890,2023-11-05
user_8375,user_3893,2022-03-13
user_8375,user_1960,2023-04-20
user_6539,user_4976,2023-07-19
user_6539,user_5669,2023-11-09
user_6539,user_6828,2022-11-11
user_6539,user_2977,2022-02-22
user_9845,user_8899,2022-12-01
user_9845,user_1565,2022-10-04
user_9845,user_2391,2023-08-23
user_9845,user_4724,2023-01-26
user_9845,user_9844,2022-12-21
user_4545,user_1040,2023-12-31
user_4545,user_6723,2022-08-21
user_4545,user_3102,2023-08-09
user_4545,user_2083,2022-11-20
user_4545,user_5338,2023-03-25
user_9799,user_6387,2023-06-13
user_9799,user_3845,2022-06-26
user_9799,user_8858,2023-11-11
user_9799,user_1783,2023-09-29
user_9799,user_7678,2023-03-28
user_6302,user_2693,2023-11-11
user_6302,user_2357,2023-06-12
user_6302,user_6605,2023-07-17
user_6302,user_8340,2022-12-31
user_9875,user_3697,2023-02-03
user_9875,user_8338,2022-06-16
user_9875,user_9020,2023-07-12
user_9875,user_1613,2023-01-28
user_1757,user_8231,2023-09-03
user_1757,user_8626,2023-03-12
user_8135,user_6343,2023-01-15
user_8135,user_1815,2023-01-15
user_8619,user_2931,2022-06-03
user_8619,user_7922,2022-01-29
user_8619,user_8153,2023-10-28
user_8619,user_4771,2022-11-10
user_7816,user_5111,2022-04-18
user_7816,user_6190,2022-03-07
user_7816,user_8938,2023-09-30
user_7816,user_6425,2023-11-30
user_7816,user_9747,2022-03-06
user_8655,user_8277,2022-11-28
user_2365,user_9243,2022-08-28
user_2365,user_8852,2023-07-20
user_2365,user_6574,2023-12-23
user_2365,user_6365,2022-03-11
user_4779,user_9315,2023-10-15
user_4779,user_8239,2022-05-21
user_1543,user_7185,2023-08-06
user_1543,user_7960,2023-11-17
user_1543,user_4214,2023-07-04
user_1543,user_4798,2022-07-11
user_1543,user_2989,2023-10-27
user_1253,user_8727,2022-10-08
user_1253,user_8293,2022-02-17
user_6509,user_9064,2023-07-09
user_6509,user_1032,2022-05-10
user_6509,user_7937,2023-08-14
user_6509,user_9740,2022-09-05
user_2132,user_2641,2023-10-20
user_1176,user_5011,2022-03-09
user_6585,user_2693,2023-11-03
user_1410,user_8098,2022-05-25
user_1410,user_9497,2022-04-30
user_1410,user_2661,2022-01-09
user_1410,user_9431,2022-03-07
user_8462,user_3467,2022-12-08
user_8462,user_5710,2023-06-13
user_8462,user_4767,2022-10-24
user_8462,user_6511,2023-10-23
user_8462,user_6183,2022-10-28
user_4799,user_9994,2022-01-13
user_4799,user_1725,2023-09-12
user_9933,user_2269,2022-12-22
user_9933,user_7899,2023-01-16
user_9933,user_5637,2022-04-04
user_5883,user_7251,2022-02-15
user_5883,user_6073,2023-11-13
user_5156,user_9342,2023-11-25
user_5156,user_5112,2023-03-28
user_6655,user_8182,2022-04-17
user_6655,user_2061,2022-03-10
user_6655,user_1842,2023-12-23
user_6655,user_2737,2023-08-11
user_2335,user_4587,2022-05-13
user_2335,user_4240,2022-03-17
user_2335,user_2583,2023-01-23
user_2335,user_7104,2023-02-07
user_2335,user_4695,2022-04-13
user_2421,user_5693,2023-09-07
user_2421,user_7021,2022-07-31
user_2421,user_6481,2022-08-04
user_1195,user_8839,2022-06-08
user_1195,user_8912,2022-11-13
user_1195,user_9531,2023-05-06
user_1195,user_7943,2022-09-08
user_1195,user_4607,2023-07-26
user_2334,user_4850,2023-09-23
user_2334,user_2395,2023-02-02
user_2334,user_8660,2022-07-28
user_2334,user_9083,2022-03-10
user_2334,user_6256,2022-05-02
user_9197,user_4545,2022-12-01
user_9197,user_7841,2023-04-20
user_9197,user_9141,2022-09-10
user_5971,user_7704,2023-01-09
user_7425,user_7050,2022-08-12
user_7425,user_2932,2023-02-19
user_7425,user_8541,2023-04-29
user_7425,user_6901,2022-11-20
user_6255,user_6847,2022-02-04
user_6255,user_7903,2023-07-29
user_6255,user_3438,2023-03-09
user_6255,user_1210,2023-02-12
user_8430,user_1556,2022-10-15
user_8430,user_9353,2023-08-10
user_8136,user_7986,2023-12-18
user_8136,user_1108,2023-09-12
user_8136,user_9885,2022-04-28
user_8455,user_2856,2023-12-08
user_8455,user_6862,2022-01-19
user_8455,user_6618,2022-08-26
user_8455,user_4079,2022-12-22
user_8455,user_6701,2022-07-27
user_1707,user_9593,2023-03-20
user_1707,user_9179,2022-04-01
user_1707,user_3525,2022-05-04
user_2723,user_2422,2023-12-30
user_2723,user_7187,2022-06-22
user_2723,user_4203,2023-07-04
user_1170,user_1052,2023-11-02
user_1170,user_1550,2022-09-14
user_1170,user_8217,2023-04-04
user_2108,user_8851,2023-12-19
user_2108,user_3012,2023-05-22
user_2108,user_2306,2023-01-03
user_2108,user_5860,2022-04-07
user_2108,user_2685,2022-05-25
user_7656,user_7780,2023-02-27
user_7656,user_3056,2023-08-20
user_7656,user_6368,2022-06-26
user_9142,user_6644,2023-08-22
user_9142,user_5292,2023-03-28
user_9142,user_6777,2022-08-28
user_6858,user_3571,2022-08-14
user_6858,user_5068,2023-09-02
user_7872,user_8258,2022-02-09
user_7872,user_5705,2023-11-08
user_7872,user_8074,2022-05-05
user_7872,user_9535,2022-03-29
user_7666,user_2946,2022-10-22
user_7666,user_4658,2023-08-01
user_7666,user_9049,2022-05-29
user_5709,user_2035,2022-10-29
user_5709,user_5017,2023-04-13
user_5709,user_9785,2022-01-01
user_5709,user_7632,2022-05-28
user_1850,user_1078,2023-02-07
user_1850,user_6617,2022-05-21
user_1369,user_6822,2023-09-13
user_1369,user_9885,2022-01-13
user_1369,user_5957,2022-10-03
user_1369,user_9735,2022-12-31
user_1369,user_3733,2022-11-30
user_9809,user_8516,2023-08-17
user_6005,user_7846,2022-08-22
user_6005,user_4767,2022-08-05
user_6005,user_5237,2023-05-30
